GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0048339	paraxial mesoderm development	0.04903679173714133	0.04903679173714133	+1	SMAD2
GO:0048340	paraxial mesoderm morphogenesis	0.04903679173714133	0.04903679173714133	+1	SMAD2
GO:0045448	mitotic cell cycle, embryonic	0.04903679173714133	0.04903679173714133	+1	CTNNB1
GO:0002513	tolerance induction to self antigen	0.04903679173714133	0.04903679173714133	+1	TGFBR2
GO:0071930	negative regulation of transcription involved in G1/S transition of mitotic cell cycle	0.04903679173714133	0.04903679173714133	+1	RB1
GO:0072179	nephric duct formation	0.04903679173714133	0.04903679173714133	+1	GATA3
GO:1904760	regulation of myofibroblast differentiation	0.04903679173714133	0.04903679173714133	+1	RB1
GO:1905457	negative regulation of lymphoid progenitor cell differentiation	0.04903679173714133	0.04903679173714133	+1	NOTCH1
GO:1905940	negative regulation of gonad development	0.04903679173714133	0.04903679173714133	+1	WT1
GO:2000111	positive regulation of macrophage apoptotic process	0.04903679173714133	0.04903679173714133	+1	CDKN2A
GO:2000172	regulation of branching morphogenesis of a nerve	0.04903679173714133	0.04903679173714133	+1	LRRK2
GO:2000609	regulation of thyroid hormone generation	0.04903679173714133	0.04903679173714133	+1	GATA3
GO:2000611	positive regulation of thyroid hormone generation	0.04903679173714133	0.04903679173714133	+1	GATA3
GO:2000638	regulation of SREBP signaling pathway	0.04903679173714133	0.04903679173714133	+1	FBXW7
GO:0007182	common-partner SMAD protein phosphorylation	0.04903679173714133	0.04903679173714133	+1	SMAD2
GO:2000793	cell proliferation involved in heart valve development	0.04903679173714133	0.04903679173714133	+1	NOTCH1
GO:2000807	regulation of synaptic vesicle clustering	0.04903679173714133	0.04903679173714133	+1	PTEN
GO:0072125	negative regulation of glomerular mesangial cell proliferation	0.04903679173714133	0.04903679173714133	+1	WT1
GO:2000825	positive regulation of androgen receptor activity	0.04903679173714133	0.04903679173714133	+1	TAF1
GO:2001023	regulation of response to drug	0.04903679173714133	0.04903679173714133	+1	NFE2L2,HGF,LRRK2
GO:2001205	negative regulation of osteoclast development	0.04903679173714133	0.04903679173714133	+1	FBXW7
GO:0006990	positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response	0.04903679173714133	0.04903679173714133	+1	EP300
GO:0006407	rRNA export from nucleus	0.04903679173714133	0.04903679173714133	+1	NPM1
GO:0006356	regulation of transcription by RNA polymerase I	0.04903679173714133	0.04903679173714133	+1	MTOR,TAF1
GO:0006211	5-methylcytosine catabolic process	0.04903679173714133	0.04903679173714133	+1	TET2
GO:0005991	trehalose metabolic process	0.04903679173714133	0.04903679173714133	+1	BRAF
GO:0003273	cell migration involved in endocardial cushion formation	0.04903679173714133	0.04903679173714133	+1	NOTCH1
GO:0003192	mitral valve formation	0.04903679173714133	0.04903679173714133	+1	NOTCH1
GO:0002762	negative regulation of myeloid leukocyte differentiation	0.04903679173714133	0.04903679173714133	+1	FBXW7,TLR4
GO:0002666	positive regulation of T cell tolerance induction	0.04903679173714133	0.04903679173714133	+1	TGFBR2
GO:2000974	negative regulation of pro-B cell differentiation	0.04903679173714133	0.04903679173714133	+1	NOTCH1
GO:1903974	positive regulation of cellular response to macrophage colony-stimulating factor stimulus	0.04903679173714133	0.04903679173714133	+1	TLR4
GO:1903984	positive regulation of TRAIL-activated apoptotic signaling pathway	0.04903679173714133	0.04903679173714133	+1	PTEN
GO:1903691	positive regulation of wound healing, spreading of epidermal cells	0.04903679173714133	0.04903679173714133	+1	MTOR
GO:0072262	metanephric glomerular mesangial cell proliferation involved in metanephros development	0.04903679173714133	0.04903679173714133	+1	WT1
GO:0072275	metanephric glomerulus morphogenesis	0.04903679173714133	0.04903679173714133	+1	PDGFRA
GO:0072276	metanephric glomerulus vasculature morphogenesis	0.04903679173714133	0.04903679173714133	+1	PDGFRA
GO:0072277	metanephric glomerular capillary formation	0.04903679173714133	0.04903679173714133	+1	PDGFRA
GO:0014041	regulation of neuron maturation	0.04903679173714133	0.04903679173714133	+1	LRRK2
GO:0014034	neural crest cell fate commitment	0.04903679173714133	0.04903679173714133	+1	SOX9
GO:0010909	positive regulation of heparan sulfate proteoglycan biosynthetic process	0.04903679173714133	0.04903679173714133	+1	CTNNB1
GO:0072434	signal transduction involved in mitotic G2 DNA damage checkpoint	0.04903679173714133	0.04903679173714133	+1	ATM
GO:0010908	regulation of heparan sulfate proteoglycan biosynthetic process	0.04903679173714133	0.04903679173714133	+1	CTNNB1
GO:0072717	cellular response to actinomycin D	0.04903679173714133	0.04903679173714133	+1	TP53
GO:0010767	regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage	0.04903679173714133	0.04903679173714133	+1	TAF1
GO:1903971	positive regulation of response to macrophage colony-stimulating factor	0.04903679173714133	0.04903679173714133	+1	TLR4
GO:0090194	negative regulation of glomerulus development	0.04903679173714133	0.04903679173714133	+1	WT1
GO:0097155	fasciculation of sensory neuron axon	0.04903679173714133	0.04903679173714133	+1	EPHA3
GO:0097252	oligodendrocyte apoptotic process	0.04903679173714133	0.04903679173714133	+1	TP53
GO:0097676	histone H3-K36 dimethylation	0.04903679173714133	0.04903679173714133	+1	SETD2
GO:0097681	double-strand break repair via alternative nonhomologous end joining	0.04903679173714133	0.04903679173714133	+1	POLQ
GO:0098693	regulation of synaptic vesicle cycle	0.04903679173714133	0.04903679173714133	+1	PTEN,LRRK2
GO:0009794	regulation of mitotic cell cycle, embryonic	0.04903679173714133	0.04903679173714133	+1	CTNNB1
GO:1902339	positive regulation of apoptotic process involved in morphogenesis	0.04903679173714133	0.04903679173714133	+1	NOTCH1
GO:1902730	positive regulation of proteoglycan biosynthetic process	0.04903679173714133	0.04903679173714133	+1	CTNNB1
GO:1902822	regulation of late endosome to lysosome transport	0.04903679173714133	0.04903679173714133	+1	LRRK2
GO:1903335	regulation of vacuolar transport	0.04903679173714133	0.04903679173714133	+1	LRRK2
GO:0010750	positive regulation of nitric oxide mediated signal transduction	0.04903679173714133	0.04903679173714133	+1	EGFR
GO:0010389	regulation of G2/M transition of mitotic cell cycle	0.04956514701395758	0.04956514701395758	+1	CDKN2A,ATM,CCND1,PPP2R1A
REAC:R-HSA-2219528	PI3K/AKT Signaling in Cancer	4.1159599601469286e-12	4.1159599601469286e-12	+1	PIK3CA,PTEN,EGFR,PIK3R1,AKT1,CDKN1B,HGF,ERBB4,MTOR,KIT,PDGFRA,FGFR2,FGFR3,CDKN1A,PTPN11
REAC:R-HSA-199418	Negative regulation of the PI3K/AKT network	3.255510648758481e-9	3.255510648758481e-9	+1	PIK3CA,PTEN,EGFR,PIK3R1,AKT1,HGF,ERBB4,KIT,PDGFRA,FGFR2,FGFR3,PPP2R1A,PTPN11
REAC:R-HSA-8951936	RUNX3 regulates p14-ARF	1.2439756972225662e-8	1.2439756972225662e-8	+1	KRAS,CDKN2A,RUNX1,EP300,CCND1,CBFB
REAC:R-HSA-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	1.494976707541155e-8	1.494976707541155e-8	+1	PIK3CA,EGFR,PIK3R1,AKT1,HGF,ERBB4,KIT,PDGFRA,FGFR2,FGFR3,PPP2R1A,PTPN11
REAC:R-HSA-2219530	Constitutive Signaling by Aberrant PI3K in Cancer	1.0580277562621162e-7	1.0580277562621162e-7	+1	PIK3CA,EGFR,PIK3R1,HGF,ERBB4,KIT,PDGFRA,FGFR2,FGFR3,PTPN11
REAC:R-HSA-8878159	Transcriptional regulation by RUNX3	1.2401012220923787e-7	1.2401012220923787e-7	+1	TP53,KRAS,CDKN2A,NOTCH1,CTNNB1,RUNX1,EP300,CCND1,SMAD4,CDKN1A,CBFB
REAC:R-HSA-8848021	Signaling by PTK6	1.2401012220923787e-7	1.2401012220923787e-7	+1	KRAS,EGFR,ARHGAP35,NRAS,AKT1,CDKN1B,ERBB4,LRRK2,CCND1
REAC:R-HSA-9006927	Signaling by Non-Receptor Tyrosine Kinases	1.2401012220923787e-7	1.2401012220923787e-7	+1	KRAS,EGFR,ARHGAP35,NRAS,AKT1,CDKN1B,ERBB4,LRRK2,CCND1
REAC:R-HSA-5654741	Signaling by FGFR3	2.0428275355740394e-7	2.0428275355740394e-7	+1	PIK3CA,KRAS,PIK3R1,NRAS,BRAF,FGFR3,PPP2R1A,PTPN11
REAC:R-HSA-112399	IRS-mediated signalling	8.39854910137935e-7	8.39854910137935e-7	+1	PIK3CA,KRAS,PIK3R1,FLT3,NRAS,FGFR2,FGFR3,PTPN11
REAC:R-HSA-8853334	Signaling by FGFR3 fusions in cancer	8.596476712561452e-7	8.596476712561452e-7	+1	PIK3CA,KRAS,PIK3R1,NRAS,FGFR3
REAC:R-HSA-3108232	SUMO E3 ligases SUMOylate target proteins	9.121300482492499e-7	9.121300482492499e-7	+1	TP53,VHL,CDKN2A,DNMT3A,NPM1,STAG2,AR,BRCA1,EP300,SIN3A,SMC1A,SMC3,RAD21
REAC:R-HSA-9018519	Estrogen-dependent gene expression	0.0000010003798848041128	0.0000010003798848041128	+1	GATA3,RUNX1,STAG2,ERBB4,FOXA1,EP300,CCND1,CBFB,HIST1H2BD,SMC1A,SMC3,RAD21
REAC:R-HSA-2990846	SUMOylation	0.0000012318243189043565	0.0000012318243189043565	+1	TP53,VHL,CDKN2A,DNMT3A,NPM1,STAG2,AR,BRCA1,EP300,SIN3A,SMC1A,SMC3,RAD21
REAC:R-HSA-2428928	IRS-related events triggered by IGF1R	0.0000012318243189043565	0.0000012318243189043565	+1	PIK3CA,KRAS,PIK3R1,FLT3,NRAS,FGFR2,FGFR3,PTPN11
REAC:R-HSA-8939211	ESR-mediated signaling	0.0000013131900491741961	0.0000013131900491741961	+1	GATA3,RUNX1,STAG2,ERBB4,FOXA1,EP300,CCND1,CBFB,HIST1H2BD,SMC1A,SMC3,RAD21
REAC:R-HSA-2428924	IGF1R signaling cascade	0.0000013323704890869174	0.0000013323704890869174	+1	PIK3CA,KRAS,PIK3R1,FLT3,NRAS,FGFR2,FGFR3,PTPN11
REAC:R-HSA-6804757	Regulation of TP53 Degradation	0.0000013961759981492299	0.0000013961759981492299	+1	TP53,CDKN2A,AKT1,ATM,MTOR,CHEK2,PPP2R1A
REAC:R-HSA-74751	Insulin receptor signalling cascade	0.0000013961759981492299	0.0000013961759981492299	+1	PIK3CA,KRAS,PIK3R1,FLT3,NRAS,FGFR2,FGFR3,PTPN11
REAC:R-HSA-2404192	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	0.0000013961759981492299	0.0000013961759981492299	+1	PIK3CA,KRAS,PIK3R1,FLT3,NRAS,FGFR2,FGFR3,PTPN11
REAC:R-HSA-5633007	Regulation of TP53 Activity	0.000001460247757277049	0.000001460247757277049	+1	TP53,CDKN2A,STK11,AKT1,ATM,MTOR,BRCA1,CHEK2,EP300,TAF1,PPP2R1A,ATR
REAC:R-HSA-6806003	Regulation of TP53 Expression and Degradation	0.0000015913376466568881	0.0000015913376466568881	+1	TP53,CDKN2A,AKT1,ATM,MTOR,CHEK2,PPP2R1A
REAC:R-HSA-5654708	Downstream signaling of activated FGFR3	0.000002840016444811117	0.000002840016444811117	+1	PIK3CA,KRAS,PIK3R1,NRAS,FGFR3,PTPN11
REAC:R-HSA-5654743	Signaling by FGFR4	0.0000029089375230222656	0.0000029089375230222656	+1	PIK3CA,KRAS,PIK3R1,NRAS,BRAF,PPP2R1A,PTPN11
REAC:R-HSA-190236	Signaling by FGFR	0.0000037398796573075883	0.0000037398796573075883	+1	PIK3CA,KRAS,PIK3R1,NRAS,BRAF,FGFR2,FGFR3,PPP2R1A,PTPN11
REAC:R-HSA-69231	Cyclin D associated events in G1	0.000004366461752555905	0.000004366461752555905	+1	CDKN2A,RB1,CDKN1B,CCND1,CDKN1A,PPP2R1A,CDKN2C
REAC:R-HSA-69236	G1 Phase	0.000004366461752555905	0.000004366461752555905	+1	CDKN2A,RB1,CDKN1B,CCND1,CDKN1A,PPP2R1A,CDKN2C
REAC:R-HSA-5637812	Signaling by EGFRvIII in Cancer	0.000004579630314279477	0.000004579630314279477	+1	PIK3CA,KRAS,EGFR,PIK3R1,NRAS
REAC:R-HSA-5637810	Constitutive Signaling by EGFRvIII	0.000004579630314279477	0.000004579630314279477	+1	PIK3CA,KRAS,EGFR,PIK3R1,NRAS
REAC:R-HSA-1236394	Signaling by ERBB4	0.000004779141606137491	0.000004779141606137491	+1	PIK3CA,KRAS,EGFR,PIK3R1,NRAS,ERBB4,NCOR1
REAC:R-HSA-8878166	Transcriptional regulation by RUNX2	0.000005019648003776257	0.000005019648003776257	+1	RB1,FBXW7,RUNX1,AKT1,AR,SOX9,CCND1,SMAD4,CDKN1A,CBFB
REAC:R-HSA-186763	Downstream signal transduction	0.000005649494888974875	0.000005649494888974875	+1	PIK3CA,KRAS,PIK3R1,NRAS,PDGFRA,PTPN11
REAC:R-HSA-5654696	Downstream signaling of activated FGFR2	0.000006859220684944242	0.000006859220684944242	+1	PIK3CA,KRAS,PIK3R1,NRAS,FGFR2,PTPN11
REAC:R-HSA-1227986	Signaling by ERBB2	0.000008887366076336084	0.000008887366076336084	+1	PIK3CA,KRAS,EGFR,PIK3R1,NRAS,AKT1,ERBB4
REAC:R-HSA-5654736	Signaling by FGFR1	0.000008887366076336084	0.000008887366076336084	+1	PIK3CA,KRAS,PIK3R1,NRAS,BRAF,PPP2R1A,PTPN11
REAC:R-HSA-5654738	Signaling by FGFR2	0.000009079209249873824	0.000009079209249873824	+1	PIK3CA,KRAS,PIK3R1,NRAS,BRAF,FGFR2,PPP2R1A,PTPN11
REAC:R-HSA-9006931	Signaling by Nuclear Receptors	0.000009416937864602993	0.000009416937864602993	+1	GATA3,RUNX1,STAG2,ERBB4,FOXA1,EP300,CCND1,CBFB,HIST1H2BD,SMC1A,SMC3,RAD21
REAC:R-HSA-210993	Tie2 Signaling	0.000010352126165358682	0.000010352126165358682	+1	PIK3CA,KRAS,PIK3R1,NRAS,PTPN11
REAC:R-HSA-5673001	RAF/MAP kinase cascade	0.000012960387796900211	0.000012960387796900211	+1	KRAS,EGFR,NF1,FLT3,NRAS,BRAF,HGF,ERBB4,KIT,PDGFRA,FGFR2,FGFR3,PPP2R1A
REAC:R-HSA-1643713	Signaling by EGFR in Cancer	0.000012960387796900211	0.000012960387796900211	+1	PIK3CA,KRAS,EGFR,PIK3R1,NRAS
REAC:R-HSA-5637815	Signaling by Ligand-Responsive EGFR Variants in Cancer	0.000012960387796900211	0.000012960387796900211	+1	PIK3CA,KRAS,EGFR,PIK3R1,NRAS
REAC:R-HSA-1236382	Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants	0.000012960387796900211	0.000012960387796900211	+1	PIK3CA,KRAS,EGFR,PIK3R1,NRAS
REAC:R-HSA-74752	Signaling by Insulin receptor	0.000013366022856948934	0.000013366022856948934	+1	PIK3CA,KRAS,PIK3R1,FLT3,NRAS,FGFR2,FGFR3,PTPN11
REAC:R-HSA-2470946	Cohesin Loading onto Chromatin	0.000023982088602856794	0.000023982088602856794	+1	STAG2,SMC1A,SMC3,RAD21
REAC:R-HSA-5655332	Signaling by FGFR3 in disease	0.000025527803703824787	0.000025527803703824787	+1	PIK3CA,KRAS,PIK3R1,NRAS,FGFR3
REAC:R-HSA-8853338	Signaling by FGFR3 point mutants in cancer	0.000025527803703824787	0.000025527803703824787	+1	PIK3CA,KRAS,PIK3R1,NRAS,FGFR3
REAC:R-HSA-1500620	Meiosis	0.00003251937453193061	0.00003251937453193061	+1	STAG2,ATM,BRCA1,BRCA2,ATR,HIST1H2BD,SMC1A,SMC3,RAD21
REAC:R-HSA-2468052	Establishment of Sister Chromatid Cohesion	0.00003409810540025114	0.00003409810540025114	+1	STAG2,SMC1A,SMC3,RAD21
REAC:R-HSA-180292	GAB1 signalosome	0.00003409810540025114	0.00003409810540025114	+1	PIK3CA,EGFR,PIK3R1,PTPN11
REAC:R-HSA-5655291	Signaling by FGFR4 in disease	0.00003409810540025114	0.00003409810540025114	+1	PIK3CA,KRAS,PIK3R1,NRAS
REAC:R-HSA-2559583	Cellular Senescence	0.00004121595259488347	0.00004121595259488347	+1	TP53,CDKN2A,RB1,MAP2K4,ATM,CDKN1B,HIST1H1C,CDKN1A,HIST1H2BD,CDKN2C,EZH2
REAC:R-HSA-177929	Signaling by EGFR	0.00004230243021716565	0.00004230243021716565	+1	PIK3CA,KRAS,EGFR,PIK3R1,NRAS,PTPN11
REAC:R-HSA-1433557	Signaling by SCF-KIT	0.00004230243021716565	0.00004230243021716565	+1	PIK3CA,KRAS,PIK3R1,NRAS,KIT,PTPN11
REAC:R-HSA-6802953	RAS signaling downstream of NF1 loss-of-function variants	0.00004230243021716565	0.00004230243021716565	+1	KRAS,NF1,NRAS
REAC:R-HSA-9006335	Signaling by Erythropoietin	0.00004349889874705468	0.00004349889874705468	+1	PIK3CA,KRAS,PIK3R1,NRAS,PIK3CG
REAC:R-HSA-9006115	Signaling by NTRK2 (TRKB)	0.00004349889874705468	0.00004349889874705468	+1	PIK3CA,KRAS,PIK3R1,NRAS,PTPN11
REAC:R-HSA-109704	PI3K Cascade	0.000046622328374749066	0.000046622328374749066	+1	PIK3CA,PIK3R1,FLT3,FGFR2,FGFR3,PTPN11
REAC:R-HSA-157118	Signaling by NOTCH	0.00005949133584679279	0.00005949133584679279	+1	TP53,EGFR,NOTCH1,FBXW7,RUNX1,AKT1,ELF3,EP300,CCND1,HIST1H2BD,TBL1XR1,NCOR1
REAC:R-HSA-5654716	Downstream signaling of activated FGFR4	0.0000625239104224225	0.0000625239104224225	+1	PIK3CA,KRAS,PIK3R1,NRAS,PTPN11
REAC:R-HSA-1502540	Signaling by Activin	0.00006342650755058473	0.00006342650755058473	+1	SMAD4,ACVR1B,ACVR2A,SMAD2
REAC:R-HSA-68884	Mitotic Telophase/Cytokinesis	0.00008700308732481145	0.00008700308732481145	+1	STAG2,SMC1A,SMC3,RAD21
REAC:R-HSA-8939247	RUNX1 regulates transcription of genes involved in interleukin signaling	0.0000944906827137966	0.0000944906827137966	+1	RUNX1,CBFB,LIFR
REAC:R-HSA-5654687	Downstream signaling of activated FGFR1	0.00011972353805331264	0.00011972353805331264	+1	PIK3CA,KRAS,PIK3R1,NRAS,PTPN11
REAC:R-HSA-1221632	Meiotic synapsis	0.0001226995990528005	0.0001226995990528005	+1	STAG2,BRCA1,ATR,HIST1H2BD,SMC1A,SMC3,RAD21
REAC:R-HSA-1474165	Reproduction	0.0001273277325046998	0.0001273277325046998	+1	STAG2,ATM,BRCA1,BRCA2,ATR,HIST1H2BD,SMC1A,SMC3,RAD21
REAC:R-HSA-2559586	DNA Damage/Telomere Stress Induced Senescence	0.00013023779226895946	0.00013023779226895946	+1	TP53,RB1,ATM,CDKN1B,HIST1H1C,CDKN1A,HIST1H2BD
REAC:R-HSA-1963640	GRB2 events in ERBB2 signaling	0.0001414552138723511	0.0001414552138723511	+1	KRAS,EGFR,NRAS,ERBB4
REAC:R-HSA-1963642	PI3K events in ERBB2 signaling	0.0001414552138723511	0.0001414552138723511	+1	PIK3CA,EGFR,PIK3R1,ERBB4
REAC:R-HSA-8851907	MET activates PI3K/AKT signaling	0.0001705566896063726	0.0001705566896063726	+1	PIK3CA,PIK3R1,HGF
REAC:R-HSA-8934593	Regulation of RUNX1 Expression and Activity	0.00017549842435435483	0.00017549842435435483	+1	RUNX1,CCND1,CBFB,PTPN11
REAC:R-HSA-9034015	Signaling by NTRK3 (TRKC)	0.00017549842435435483	0.00017549842435435483	+1	PIK3CA,KRAS,PIK3R1,NRAS
REAC:R-HSA-2559584	Formation of Senescence-Associated Heterochromatin Foci (SAHF)	0.00017549842435435483	0.00017549842435435483	+1	TP53,RB1,HIST1H1C,CDKN1A
REAC:R-HSA-186797	Signaling by PDGF	0.00019471293629363758	0.00019471293629363758	+1	PIK3CA,KRAS,PIK3R1,NRAS,PDGFRA,PTPN11
REAC:R-HSA-8878171	Transcriptional regulation by RUNX1	0.00021045083491608702	0.00021045083491608702	+1	ARID1A,PBRM1,GATA3,RUNX1,EP300,CCND1,CBFB,SIN3A,HIST1H2BD,PTPN11,LIFR
REAC:R-HSA-5654710	PI-3K cascade:FGFR3	0.0002167718604448154	0.0002167718604448154	+1	PIK3CA,PIK3R1,FGFR3,PTPN11
REAC:R-HSA-8939243	RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known	0.0002528445797831179	0.0002528445797831179	+1	ARID1A,PBRM1,RUNX1,EP300,CBFB
REAC:R-HSA-69242	S Phase	0.000257069065027334	0.000257069065027334	+1	RB1,AKT1,STAG2,CDKN1B,CCND1,CDKN1A,SMC1A,SMC3,RAD21
REAC:R-HSA-179812	GRB2 events in EGFR signaling	0.0002581736284410207	0.0002581736284410207	+1	KRAS,EGFR,NRAS
REAC:R-HSA-3304349	Loss of Function of SMAD2/3 in Cancer	0.0002581736284410207	0.0002581736284410207	+1	SMAD4,TGFBR2,SMAD2
REAC:R-HSA-3315487	SMAD2/3 MH2 Domain Mutants in Cancer	0.0002581736284410207	0.0002581736284410207	+1	SMAD4,TGFBR2,SMAD2
REAC:R-HSA-8941855	RUNX3 regulates CDKN1A transcription	0.0002581736284410207	0.0002581736284410207	+1	TP53,SMAD4,CDKN1A
REAC:R-HSA-6804760	Regulation of TP53 Activity through Methylation	0.0002581736284410207	0.0002581736284410207	+1	TP53,ATM,CHEK2,EP300
REAC:R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	0.0002688444402662165	0.0002688444402662165	+1	TP53,STK11,ATM,BRCA1,CHEK2,TAF1,ATR
REAC:R-HSA-8864260	Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	0.0002688444402662165	0.0002688444402662165	+1	EGFR,NPM1,KIT,EP300,CDKN1A
REAC:R-HSA-1226099	Signaling by FGFR in disease	0.00027775782030232856	0.00027775782030232856	+1	PIK3CA,KRAS,PIK3R1,NRAS,FGFR2,FGFR3
REAC:R-HSA-5693532	DNA Double-Strand Break Repair	0.0002969376194057407	0.0002969376194057407	+1	TP53,BAP1,ATM,BRCA1,POLQ,CHEK2,BRCA2,ATR,HIST1H2BD
REAC:R-HSA-5654706	FRS-mediated FGFR3 signaling	0.0002969376194057407	0.0002969376194057407	+1	KRAS,NRAS,FGFR3,PTPN11
REAC:R-HSA-1181150	Signaling by NODAL	0.0002969376194057407	0.0002969376194057407	+1	SMAD4,ACVR1B,ACVR2A,SMAD2
REAC:R-HSA-6796648	TP53 Regulates Transcription of DNA Repair Genes	0.000319970945238822	0.000319970945238822	+1	TP53,ATM,BRCA1,ATR,CDK12,ERCC2
REAC:R-HSA-69580	p53-Dependent G1/S DNA damage checkpoint	0.0003428037231556236	0.0003428037231556236	+1	TP53,CDKN2A,ATM,CDKN1B,CHEK2,CDKN1A
REAC:R-HSA-69563	p53-Dependent G1 DNA Damage Response	0.0003428037231556236	0.0003428037231556236	+1	TP53,CDKN2A,ATM,CDKN1B,CHEK2,CDKN1A
REAC:R-HSA-4420097	VEGFA-VEGFR2 Pathway	0.000351249256491048	0.000351249256491048	+1	PIK3CA,KRAS,PIK3R1,CTNNB1,NRAS,AKT1,MTOR
REAC:R-HSA-3304351	Signaling by TGF-beta Receptor Complex in Cancer	0.0003665387382728906	0.0003665387382728906	+1	SMAD4,TGFBR2,SMAD2
REAC:R-HSA-180336	SHC1 events in EGFR signaling	0.0003665387382728906	0.0003665387382728906	+1	KRAS,EGFR,NRAS
REAC:R-HSA-3769402	Deactivation of the beta-catenin transactivating complex	0.00038847407405634345	0.00038847407405634345	+1	APC,CTNNB1,AKT1,SOX9,SOX17
REAC:R-HSA-166520	Signaling by NTRKs	0.00038847407405634345	0.00038847407405634345	+1	PIK3CA,KRAS,PIK3R1,NRAS,BRAF,PPP2R1A,PTPN11
REAC:R-HSA-69615	G1/S DNA Damage Checkpoints	0.00038847407405634345	0.00038847407405634345	+1	TP53,CDKN2A,ATM,CDKN1B,CHEK2,CDKN1A
REAC:R-HSA-389357	CD28 dependent PI3K/Akt signaling	0.00040034722728982667	0.00040034722728982667	+1	PIK3CA,PIK3R1,AKT1,MTOR
REAC:R-HSA-1250196	SHC1 events in ERBB2 signaling	0.00040034722728982667	0.00040034722728982667	+1	KRAS,EGFR,NRAS,ERBB4
REAC:R-HSA-5655253	Signaling by FGFR2 in disease	0.000421598101345684	0.000421598101345684	+1	PIK3CA,KRAS,PIK3R1,NRAS,FGFR2
REAC:R-HSA-388841	Costimulation by the CD28 family	0.00043550217682471697	0.00043550217682471697	+1	PIK3CA,PIK3R1,AKT1,MTOR,PPP2R1A,PTPN11
REAC:R-HSA-9006936	Signaling by TGF-beta family members	0.0004411228003392667	0.0004411228003392667	+1	SMAD4,USP9X,TGFBR2,ACVR1B,ACVR2A,NCOR1,SMAD2
REAC:R-HSA-5654695	PI-3K cascade:FGFR2	0.00045400326406008556	0.00045400326406008556	+1	PIK3CA,PIK3R1,FGFR2,PTPN11
REAC:R-HSA-2173795	Downregulation of SMAD2/3:SMAD4 transcriptional activity	0.00045400326406008556	0.00045400326406008556	+1	SMAD4,USP9X,NCOR1,SMAD2
REAC:R-HSA-5689880	Ub-specific processing proteases	0.00045400326406008556	0.00045400326406008556	+1	TP53,PTEN,GATA3,KEAP1,AR,SMAD4,USP9X,HIST1H2BD,SMAD2,AXIN2
REAC:R-HSA-2179392	EGFR Transactivation by Gastrin	0.00048186570858247237	0.00048186570858247237	+1	KRAS,EGFR,NRAS
REAC:R-HSA-1912408	Pre-NOTCH Transcription and Translation	0.00048186570858247237	0.00048186570858247237	+1	TP53,NOTCH1,RUNX1,ELF3,EP300,CCND1,HIST1H2BD
REAC:R-HSA-194138	Signaling by VEGF	0.0005018113636614963	0.0005018113636614963	+1	PIK3CA,KRAS,PIK3R1,CTNNB1,NRAS,AKT1,MTOR
REAC:R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	0.0006009044016831967	0.0006009044016831967	+1	NOTCH1,FBXW7,EP300,TBL1XR1,NCOR1
REAC:R-HSA-5654700	FRS-mediated FGFR2 signaling	0.0006048552134109147	0.0006048552134109147	+1	KRAS,NRAS,FGFR2,PTPN11
REAC:R-HSA-5673000	RAF activation	0.0006048552134109147	0.0006048552134109147	+1	KRAS,NRAS,BRAF,PPP2R1A
REAC:R-HSA-3108214	SUMOylation of DNA damage response and repair proteins	0.0006248668827484737	0.0006248668827484737	+1	CDKN2A,STAG2,BRCA1,SMC1A,SMC3,RAD21
REAC:R-HSA-5693565	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	0.0006248668827484737	0.0006248668827484737	+1	TP53,BAP1,ATM,BRCA1,CHEK2,HIST1H2BD
REAC:R-HSA-1250342	PI3K events in ERBB4 signaling	0.0006454350756875189	0.0006454350756875189	+1	PIK3CA,PIK3R1,ERBB4
REAC:R-HSA-212165	Epigenetic regulation of gene expression	0.0006454350756875189	0.0006454350756875189	+1	DNMT3A,TET2,EP300,SF3B1,SIN3A,HIST1H2BD,ERCC2,EZH2
REAC:R-HSA-5693606	DNA Double Strand Break Response	0.0006575360115329917	0.0006575360115329917	+1	TP53,BAP1,ATM,BRCA1,CHEK2,HIST1H2BD
REAC:R-HSA-453279	Mitotic G1-G1/S phases	0.0006619005132458553	0.0006619005132458553	+1	CDKN2A,RB1,AKT1,CDKN1B,CCND1,CDKN1A,PPP2R1A,CDKN2C
REAC:R-HSA-6785807	Interleukin-4 and Interleukin-13 signaling	0.0006619005132458553	0.0006619005132458553	+1	TP53,PIK3R1,GATA3,AKT1,HGF,CCND1,CDKN1A
REAC:R-HSA-5674400	Constitutive Signaling by AKT1 E17K in Cancer	0.0006688465417083732	0.0006688465417083732	+1	AKT1,CDKN1B,MTOR,CDKN1A
